objectid,parentid,filename,title,creator,date,date_digitized,description,subject,location,source,source_legacy,identifier,type,type_legacy,format,format_original,format_master,finding_aid,digital_collection,collectionid,language,language_legacy,rights,rightsstatement,display_template,object_location,image_small,image_thumb,publisher,record_structure,record_unmapped,record_thumbnailURL,record_viewerURL,record_relation,record_cdmcreated,record_cdmfile,record_cdmid,record_cdmid_ag,record_cdm_mod,record_cdmoclc,record_cdmoclc_agg,record_cdmpath
pppl_008,,pppl_008.jpg,"Hazle (Hazel) and Mable (Mabel) Smith, Preston, Idaho",Unknown,1912-09-19,2009-02-01,"Postcard picture of Hazle and Mable Smith, sisters, from Preston, Idaho, 1912.  On the back of the postcard: 9-19-12, Dear Grandma, why don't you come up?  Been looking for you for some time.  I was in town yesterday.  They are all well up there and also here.  Love Mable S.",Preston People,"Franklin County, Idaho",,Digitized version of a postcard,24,Image;StillImage,jpg,image/jpeg,Old postcard picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_008.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_008_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_008_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=23,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=23,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/23,,2/19/2009,24.jpg,23,23,2/19/2009,436298520,436298520,/p151201coll16/image/24.jpg
pppl_009,,pppl_009.jpg,"Hazel Smith Carver, Preston, Idaho",Unknown,,2009-02-01,"Hazel (Hazle) Smith Carver on right with unidentified girl on the left.  Moon pictures were popular at dances.  Postcard picture, early 1900s.  Nothing on the back of the postcard.",Preston People,"Franklin County, Idaho",,Digitized version of a postcard picture.,25,Image;StillImage,jpg,image/jpeg,Old postcard picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_009.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_009_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_009_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=24,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=24,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/24,,2/19/2009,25.jpg,24,24,2/19/2009,436304222,436304222,/p151201coll16/image/25.jpg
pppl_010,,pppl_010.jpg,"Hazle Smith, Lera Fjelstead, Preston, Idaho",Unknown,,2009-02-01,"Hazle (Hazel) Smith is on the left, and Leora (Cleora) Fjelstead is on the right, 1911.  Postcard picture",Preston People,"Franklin County, Idaho",,Digitized version of a postcard picture.,19,Image;StillImage,jpg,image/jpeg,Old postcard picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_010.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_010_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_010_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=18,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=18,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/18,"See also ""Hazle Smith and Cleora Fjelstead""",2/19/2009,19.jpg,18,18,2/19/2009,436304220,436304220,/p151201coll16/image/19.jpg
pppl_012,,pppl_012.jpg,"Mabel (Mable) Smith, Preston, Idaho","Denver Art Studio, 921 10th St., Denver, CO",,2009-02-01,"Postcard photograph of Mabel Smith (left) and unidentified woman.  This picture was taken in Denver while Mabel was a missionary for the LDS Church, circa 1913.",Preston People,"Franklin County, Idaho",,Digitized version of a postcard photograph,21,Image;StillImage,jpg,image/jpeg,Postcard photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_012.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_012_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_012_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=20,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=20,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/20,,2/19/2009,21.jpg,20,20,2/19/2009,436305304,436305304,/p151201coll16/image/21.jpg
pppl_013,,pppl_013.jpg,"Mary Louisa Smith Posterity, Preston, Idaho",Unknown,,2009-02-01,"Mary Louisa Smith is seated.  Behind her, left to right: Alta Smith Morgan, Hazel Smith Carver, Mabel Smith Winsor, Ritta or Retta Smith Hobbs-Kelley or killey, Jennie Smith Barton, Grace Smith Dunkley.  Grandmother, mother and grand-daughters.",Preston People,"Franklin County, Idaho",,Digitized version of an old photograph.,22,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_013.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_013_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_013_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=21,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=21,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/21,,2/19/2009,22.jpg,21,21,2/19/2009,436298519,436298519,/p151201coll16/image/22.jpg
pppl_014,,pppl_014.jpg,"Priscilla Whittaker, Preston, Idaho","Fox and Symons, 322 South Main St., SLC, Utah",,2009-02-01,"Priscilla Whittaker (left) and unidentified woman on right.  Picture was taken in Salt Lake City.  Below picture:  Fox and Symons, removed to new parlors on ground floor, few doors south of Clift House, 322 South Main St., SLC",Preston People,"Franklin County, Idaho",,Digitized version of an old photograph,16,Image;StillImage,jpg,image/jpeg,Old photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_014.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_014_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_014_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=15,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=15,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/15,,2/19/2009,16.jpg,15,15,2/19/2009,436304219,436304219,/p151201coll16/image/16.jpg
pppl_019,,pppl_019.jpg,"Hazle Smith Carver, Cleora Fjelstead, Preston, Idaho",Unknown,,2009-02-01,"Hazle (Hazel) Smith Carver, Cleora (Leora)Fjelstead, and Grace Smith Dunkley were listed on the back of the picture.  Early 1900s.",Preston People,"Franklin County, Idaho",,Digitized version of an old photograph,18,Image;StillImage,jpg,image/jpeg,Old picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_019.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_019_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_019_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=17,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=17,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/17,,2/19/2009,18.jpg,17,17,2/19/2009,436305301,436305301,/p151201coll16/image/18.jpg
pppl_020,,pppl_020.jpg,"Hazel Smith Carver, Preston, Idaho",Unknown,,2009-02-01,Hazel Smith Carver is on the left; the other woman is not identified.,Preston People,"Franklin County, Idaho",,Digitized version of an old photograph.,26,Image;StillImage,jpg,image/jpeg,Old photograph,tiff 1200 dpi,,,,eng,eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_020.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_020_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_020_th.jpg,Larsen Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=25,This photograph has been Photoshopped to improve quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=25,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/25,,2/19/2009,26.jpg,25,25,2/19/2009,436305306,436305306,/p151201coll16/image/26.jpg
pppl_021,,pppl_021.jpg,"James and Louise Smith Family, Preston, Idaho",Unknown,,2009-02-01,"James (Jim) and Louise Smith Family, 1913.  No children's names were listed.",Preston People,"Franklin County, Idaho",,Digitized version of an old photograph,13,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_021.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_021_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_021_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=12,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=12,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/12,,2/19/2009,13.jpg,12,12,2/19/2009,436298516,436298516,/p151201coll16/image/13.jpg
pppl_022,,pppl_022.jpg,"James and Louisa Smith Family, Preston, Idaho",Unknown,,2009-02-01,"Back row, left to right:  Hazel Smith Carver, Kenneth Gilbert Smith, Alta Smith Morgan, James George Smith, Mabel Letitia Smith Windsor, Arnold Gilbert Smith.  Front row, left to right:  Jenny Smith Barton (Jeanette Maria); Earl Gilbert Smith, Mary Louisa Gilbert Smith (mother); Grace Smith Dunkley; James George Smith (father); Lowell Goodwin Smith, Henrietta Louisa Smith Hobbs Kelly.",Preston People,"Franklin County, Idaho",,Digitized version of an old photograph,14,Image;StillImage,jpg,image/jpeg,Old photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_022.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_022_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_022_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=13,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=13,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/13,,2/19/2009,14.jpg,13,13,2/19/2009,436305296,436305296,/p151201coll16/image/14.jpg
pppl_024,,pppl_024.jpg,"James George Smith, Walter K. Barton, Preston, Idaho","Columbia Garden Studio, N.J. Buller, Prop.",,2009-02-01,"Postcard picture of James George Smith and Walter K. Barton.  On back of postcard:  T. G. Smith Bldg on Main Street.  Smith Mercantile Store.  Kay Barton, teacher at the Oneida Stake Academy.",Preston People; Oneida Stake Academy Teacher,"Franklin County, Idaho",,Digitized version of a postcard picture.,17,Image;StillImage,jpg,image/jpeg,Postcard picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_024.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_024_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_024_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=16,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=16,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/16,,2/19/2009,17.jpg,16,16,2/19/2009,436298518,436298518,/p151201coll16/image/17.jpg
pppl_026,,pppl_026.jpg,"Kenneth Gilbert Smith, Preston, Idaho","Dimond studio, 150 Rundle St., Adelaide",,2009-02-01,"Postcard picture of Kenneth Gilbert Smith, taken in Adelaide.",Preston People,"Franklin County, Idaho",,Digitized version of a postcard picture.,11,Image;StillImage,jpg,image/jpeg,Postcard picture,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pppl_026.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pppl_026_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pppl_026_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=10,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=10,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/10,,2/19/2009,8.jpg,10,10,2/19/2009,436304218,436304218,/p151201coll16/image/8.jpg
ppresbyterian_001a,,ppresbyterian_001a.jpg,"Drawing of Preston, Idaho Presbyterian Community Church",Loraine Helliger,,2013-05-31,"Drawing of Presbyterian Community Church in Preston, Idaho.  Artist:  Loraine Helliger, former organist for the church",Presbyterian Community Church; Preston; Loraine Helliger,"Franklin County, Idaho",Phyllis Acock,Digitized version of a 35mm photograph,625,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_001a.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_001a_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_001a_th.jpg,Larsen-Sant Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=625,Picture was Photoshopped for clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=625,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/625,,5/31/2013,626.jpg,625,625,5/31/2013,,,/p151201coll16/image/626.jpg
ppresbyterian_002,,ppresbyterian_002.jpg,Presbyterian Community Church,Preston Citizen newspaper,2003-06-01,2013-06-27,"Obituary for Loraine Heiliger, Richmond, Utah, organist at the Presbyterian Community Church, died June 20, 2003, age 85.",Loraine Heiliger; Preston Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,639,Image;StillImage,jpg,image/jpeg,Newspaper article,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_002.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_002_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_002_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=639,Item was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=639,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/639,,6/26/2013,640.jpg,639,639,6/26/2013,,,/p151201coll16/image/640.jpg
ppresbyterian_004a,,ppresbyterian_004a.jpg,"Preston, Idaho Presbyterian building move, 1960",unknown,1960-01-01,2013-05-31,"In 1960, the Presbyterian Church bought the Glendale, Idaho LDS Church building and moved it to Preston, Idaho.  This photo is of the building on its original site in Glendale by the reservoir.",Presbyterian Church Building; Preston; Glendale Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a 35 mm photograph,624,Image;StillImage,jpg,image/jpeg,35mm,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_004a.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_004a_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_004a_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=624,Picture has been Photoshopped to improve clarity.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=624,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/624,,5/31/2013,625.jpg,624,624,5/31/2013,,,/p151201coll16/image/625.jpg
ppresbyterian_004b,,ppresbyterian_004b.jpg,"Preston, Idaho Presbyterian Church building move, 1960",Unknown,1905-05-13,2013-05-31,"In 1960, the Presbyterian Community Church bought the vacated LDS Glendale, Idaho Church building and moved it to Preston.  Shown here is the church with a view of the lean-to coal room.",Glendale Church; Preston; Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a 35mm photograph,626,Image;StillImage,jpg,image/jpeg,35 mm,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_004b.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_004b_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_004b_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=626,Picture was Photoshopped to improved clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=626,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/626,,5/31/2013,627.jpg,626,626,5/31/2013,,,/p151201coll16/image/627.jpg
ppresbyterian_004c,,ppresbyterian_004c.jpg,"Preston, Idaho Presbyterian Church building move, 1960",Unknown,1905-05-13,2013-05-31,"In 1960, the Presbyterian Community Church bought the vacated LDS Glendale Church building and moved it to Preston.  Shown here is the Glendale Church after removal of the coal room, on the wheels and ready to move.",Preston; Presbyterian Community Church; Glendale Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a 35 mm photograph,627,Image;StillImage,jpg,image/jpeg,35mm,tiff 800 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_004c.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_004c_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_004c_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=627,Picture was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=627,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/627,,5/31/2013,628.jpg,627,627,5/31/2013,,,/p151201coll16/image/628.jpg
ppresbyterian_005b,,ppresbyterian_005b.jpg,"Presbyterian Church Building Move, 1960",,1960-01-01,2013-06-27,"Moving church building from Glendale to Preston, January, 1960.  A bridge was built over the channel so the building could pass over it.",Preston Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of 35mm photograph,628,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 1200 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_005b.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_005b_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_005b_th.jpg,Larsen-Sant Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=628,Picture was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=628,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/628,,6/26/2013,629.jpg,628,628,6/26/2013,,,/p151201coll16/image/629.jpg
ppresbyterian_005c,,ppresbyterian_005c.jpg,"Presbyterian Church Building Moving, 1960",Unknown,1905-05-13,2013-06-27,"In 1960, the Glendale LDS Church Building was moved to Preston to become the Presbyterian Community Church.  Pictures shows building moving across frozen wheat fields",Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of 35 mm photograph,629,Image;StillImage,jpg,image/jpeg,35mm photograph,tiff 1200 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/ppresbyterian_005c.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/ppresbyterian_005c_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/ppresbyterian_005c_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=629,Pictures was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=629,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/629,,6/26/2013,630.jpg,629,629,6/26/2013,,,/p151201coll16/image/630.jpg
